xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
5.000000E-01 2.843647E+03 -1.851596E+06 2.768870E+03 -4.540174E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 7.625256E-01 2.571020E-01 7.732919E-02 6.555823E-01 2.711663E-03 7.172893E-03 1.018109E-04 1.392090E-07 7.374744E-01 1.265952E-02 1.109395E-02 0.000000E+00 7.139239E-01 2.622777E-01 4.493924E-05 0.000000E+00
5.500000E-01 2.844103E+03 -1.785113E+06 2.734032E+03 7.799621E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 8.159730E-01 2.446902E-01 7.246787E-02 6.739217E-01 2.327178E-03 6.503897E-03 8.906487E-05 1.169676E-07 7.340270E-01 1.100189E-02 9.685860E-03 0.000000E+00 7.138708E-01 2.653976E-01 4.390090E-05 0.000000E+00
6.000000E-01 2.844448E+03 -1.718631E+06 2.701398E+03 3.908496E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 8.688573E-01 2.333290E-01 6.820188E-02 6.904536E-01 2.012737E-03 5.924847E-03 7.782898E-05 9.820595E-08 7.311427E-01 9.604285E-03 8.490388E-03 0.000000E+00 7.137662E-01 2.680965E-01 4.264053E-05 0.000000E+00
6.500000E-01 2.844713E+03 -1.652148E+06 2.670820E+03 -7.857289E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 9.212735E-01 2.228804E-01 6.443039E-02 7.054469E-01 1.753371E-03 5.420803E-03 6.804157E-05 8.254335E-08 7.287265E-01 8.420880E-03 7.471932E-03 0.000000E+00 7.136413E-01 2.704246E-01 4.124273E-05 0.000000E+00
7.000000E-01 2.844923E+03 -1.585665E+06 2.643958E+03 5.769638E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 9.732776E-01 2.131951E-01 6.106267E-02 7.191294E-01 1.547829E-03 5.004602E-03 6.034274E-05 7.069123E-08 7.267224E-01 7.442141E-03 6.630766E-03 0.000000E+00 7.135184E-01 2.723687E-01 4.000212E-05 0.000000E+00
7.500000E-01 2.845092E+03 -1.519183E+06 2.616030E+03 3.002019E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.024958E+00 2.042457E-01 5.808363E-02 7.316557E-01 1.360229E-03 4.602142E-03 5.257094E-05 5.919075E-08 7.250418E-01 6.564458E-03 5.867361E-03 0.000000E+00 7.134560E-01 2.740738E-01 3.836166E-05 0.000000E+00
8.000000E-01 2.845231E+03 -1.452700E+06 2.589735E+03 -2.843024E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.076367E+00 1.959420E-01 5.539627E-02 7.431667E-01 1.202461E-03 4.246697E-03 4.591558E-05 4.973421E-08 7.236328E-01 5.813278E-03 5.210237E-03 0.000000E+00 7.134016E-01 2.755382E-01 3.673223E-05 0.000000E+00
8.500000E-01 2.845349E+03 -1.386217E+06 2.564968E+03 -2.325535E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.127548E+00 1.882190E-01 5.295960E-02 7.537803E-01 1.069078E-03 3.931734E-03 4.022420E-05 4.195960E-08 7.224519E-01 5.168283E-03 4.643133E-03 0.000000E+00 7.133604E-01 2.767930E-01 3.514061E-05 0.000000E+00
9.000000E-01 2.845449E+03 -1.319735E+06 2.541626E+03 5.004890E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.178537E+00 1.810209E-01 5.073996E-02 7.635964E-01 9.556507E-04 3.651725E-03 3.535683E-05 3.555932E-08 7.214629E-01 4.612605E-03 4.152370E-03 0.000000E+00 7.133357E-01 2.778657E-01 3.360462E-05 0.000000E+00
9.500000E-01 2.845538E+03 -1.253252E+06 2.519614E+03 5.562692E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.229364E+00 1.742987E-01 4.870951E-02 7.726999E-01 8.586294E-04 3.401994E-03 3.118978E-05 3.027825E-08 7.206360E-01 4.132241E-03 3.726453E-03 0.000000E+00 7.133294E-01 2.787798E-01 3.213546E-05 0.000000E+00
1.000000E+00 2.845617E+03 -1.186769E+06 2.498839E+03 -9.180529E-04 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.280054E+00 1.680096E-01 4.684493E-02 7.811641E-01 7.751776E-04 3.178568E-03 2.761590E-05 2.590740E-08 7.199462E-01 3.715544E-03 3.355714E-03 0.000000E+00 7.133420E-01 2.795560E-01 3.073949E-05 0.000000E+00
