xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
0.000000E+00 2.647230E+03 -2.516423E+06 2.900000E+03 0.000000E+00 1.000000E+00 1.554782E-01 8.619945E-02 4.279106E-12 5.851698E-01 1.731525E-01 5.200696E-13 7.431112E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
5.000000E-02 2.776490E+03 -2.406700E+06 2.983565E+03 -2.536286E-02 8.658962E-01 9.626357E-02 5.278283E-02 1.288986E-03 6.338539E-01 2.157200E-01 8.992438E-05 5.210411E-07 1.841038E-01 5.563030E-01 1.571896E-01 2.651610E-01 1.061323E-02 1.070758E-02 2.554096E-05 2.997571E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-01 2.809498E+03 -2.296976E+06 3.014448E+03 -4.661116E-02 8.233742E-01 7.525322E-02 3.983270E-02 1.334402E-03 6.506373E-01 2.327538E-01 1.867082E-04 1.366397E-06 2.766258E-01 4.877241E-01 1.360968E-01 3.570263E-01 8.998425E-03 1.008888E-02 6.530947E-05 9.014935E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.500000E-01 2.824087E+03 -2.187253E+06 3.026620E+03 -4.045756E-02 8.003015E-01 6.336314E-02 3.249613E-02 1.332672E-03 6.597551E-01 2.427687E-01 2.812219E-04 2.376914E-06 3.496985E-01 4.366132E-01 1.201101E-01 4.252814E-01 8.052585E-03 9.829276E-03 1.133575E-04 1.727126E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.000000E-01 2.831807E+03 -2.077529E+06 3.030476E+03 -2.311683E-02 7.849209E-01 5.542661E-02 2.769515E-02 1.316788E-03 6.652255E-01 2.499645E-01 3.672648E-04 3.433215E-06 4.150791E-01 3.971096E-01 1.070511E-01 4.786558E-01 7.375164E-03 9.645041E-03 1.631098E-04 2.659044E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.500000E-01 2.836309E+03 -1.967805E+06 3.030222E+03 -3.565605E-01 7.734926E-01 4.963410E-02 2.427083E-02 1.296805E-03 6.686745E-01 2.556742E-01 4.442358E-04 4.481075E-06 4.765074E-01 3.654013E-01 9.623927E-02 5.217962E-01 6.853723E-03 9.497947E-03 2.112098E-04 3.619619E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.000000E-01 2.839109E+03 -1.858082E+06 3.027843E+03 -3.460010E-02 7.644403E-01 4.515956E-02 2.168221E-02 1.276216E-03 6.709312E-01 2.604312E-01 5.131187E-04 5.499269E-06 5.355597E-01 3.391630E-01 8.721977E-02 5.575456E-01 6.437325E-03 9.377513E-03 2.562723E-04 4.566428E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.500000E-01 2.840932E+03 -1.748358E+06 3.024361E+03 -2.114389E-03 7.569690E-01 4.156426E-02 1.964209E-02 1.256313E-03 6.724566E-01 2.644981E-01 5.751810E-04 6.481548E-06 5.930310E-01 3.169390E-01 7.963191E-02 5.877560E-01 6.096775E-03 9.277876E-03 2.979166E-04 5.479157E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
4.000000E-01 2.842166E+03 -1.638635E+06 3.020333E+03 -4.031529E-02 7.506246E-01 3.859071E-02 1.798354E-02 1.237557E-03 6.735198E-01 2.680284E-01 6.315828E-04 7.427979E-06 6.493754E-01 2.977754E-01 7.318964E-02 6.136902E-01 5.813210E-03 9.194660E-03 3.362219E-04 6.349771E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
4.500000E-01 2.843028E+03 -1.528911E+06 3.016077E+03 6.878191E-02 7.451232E-01 3.607657E-02 1.660273E-02 1.220079E-03 6.742838E-01 2.711242E-01 6.832926E-04 8.341081E-06 7.048768E-01 2.810183E-01 6.766903E-02 6.362423E-01 5.573648E-03 9.124469E-03 3.714575E-04 7.176710E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
5.000000E-01 2.843647E+03 -1.419188E+06 3.011773E+03 3.716380E-02 7.402751E-01 3.391373E-02 1.543142E-02 1.203863E-03 6.748503E-01 2.738593E-01 7.310873E-04 9.224024E-06 7.597249E-01 2.662012E-01 6.289574E-02 6.560649E-01 5.368758E-03 9.064627E-03 4.039457E-04 7.961467E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
5.500000E-01 2.844103E+03 -1.309464E+06 3.007528E+03 3.990045E-02 7.359468E-01 3.202699E-02 1.442274E-02 1.188841E-03 6.752845E-01 2.762901E-01 7.755891E-04 1.008001E-05 8.140532E-01 2.529795E-01 5.873378E-02 6.736471E-01 5.191665E-03 9.013070E-03 4.340099E-04 8.706992E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
6.000000E-01 2.844448E+03 -1.199741E+06 3.003402E+03 -8.448974E-02 7.320410E-01 3.036218E-02 1.354331E-02 1.174923E-03 6.756291E-01 2.784612E-01 8.172936E-04 1.091196E-05 8.679590E-01 2.410913E-01 5.507658E-02 6.893639E-01 5.037177E-03 8.968187E-03 4.619450E-04 9.416671E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
6.500000E-01 2.844713E+03 -1.090017E+06 2.999428E+03 2.403656E-02 7.284844E-01 2.887909E-02 1.276864E-02 1.162013E-03 6.759124E-01 2.804084E-01 8.565995E-04 1.172241E-05 9.215156E-01 2.303327E-01 5.183993E-02 7.035083E-01 4.901307E-03 8.928724E-03 4.880131E-04 1.009393E-06 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
7.000000E-01 2.844923E+03 -9.802938E+05 2.995622E+03 1.661464E-04 7.252202E-01 2.754715E-02 1.208025E-02 1.150018E-03 6.761537E-01 2.821613E-01 8.938293E-04 1.251360E-05 9.747798E-01 2.205420E-01 4.895676E-02 7.163131E-01 4.780945E-03 8.893697E-03 5.124412E-04 1.074200E-06 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
7.500000E-01 2.845092E+03 -8.705703E+05 2.991991E+03 4.980951E-02 7.222039E-01 2.634262E-02 1.146392E-02 1.138853E-03 6.763663E-01 2.837446E-01 9.292464E-04 1.328730E-05 1.027796E+00 2.115883E-01 4.637313E-02 7.279660E-01 4.673627E-03 8.862331E-03 5.354250E-04 1.136383E-06 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
8.000000E-01 2.845231E+03 -7.608468E+05 2.988534E+03 5.597633E-02 7.193999E-01 2.524672E-02 1.090849E-02 1.128439E-03 6.765591E-01 2.851789E-01 9.630681E-04 1.404536E-05 1.080600E+00 2.033648E-01 4.404532E-02 7.386201E-01 4.577383E-03 8.834012E-03 5.571322E-04 1.196205E-06 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
8.500000E-01 2.845349E+03 -6.511233E+05 2.985246E+03 5.788882E-02 7.167790E-01 2.424437E-02 1.040506E-02 1.118707E-03 6.767388E-01 2.864816E-01 9.954747E-04 1.478908E-05 1.133221E+00 1.957827E-01 4.193754E-02 7.484020E-01 4.490615E-03 8.808244E-03 5.777063E-04 1.253901E-06 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
9.000000E-01 2.845449E+03 -5.413998E+05 2.982122E+03 -2.013432E-02 7.143176E-01 2.332328E-02 9.946443E-03 1.109592E-03 6.769098E-01 2.876675E-01 1.026617E-03 1.551989E-05 1.185682E+00 1.887675E-01 4.002029E-02 7.574170E-01 4.412016E-03 8.784629E-03 5.972705E-04 1.309675E-06 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
9.500000E-01 2.845538E+03 -4.316762E+05 2.979153E+03 1.576778E-02 7.119957E-01 2.247333E-02 9.526745E-03 1.101039E-03 6.770752E-01 2.887496E-01 1.056626E-03 1.623846E-05 1.238004E+00 1.822564E-01 3.826905E-02 7.657539E-01 4.340512E-03 8.762849E-03 6.159319E-04 1.363713E-06 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E+00 2.845617E+03 -3.219527E+05 2.976332E+03 5.166449E-02 7.097969E-01 2.168610E-02 9.141087E-03 1.092998E-03 6.772374E-01 2.897386E-01 1.085608E-03 1.694589E-05 1.290203E+00 1.761957E-01 3.666325E-02 7.734880E-01 4.275205E-03 8.742639E-03 6.337820E-04 1.416175E-06 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
