xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
0.000000E+00 2.647230E+03 -2.516423E+06 2.900000E+03 0.000000E+00 1.000000E+00 1.554782E-01 8.619945E-02 4.279106E-12 5.851698E-01 1.731525E-01 5.200696E-13 7.431112E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
5.000000E-02 2.776490E+03 -2.449940E+06 2.904933E+03 -6.610603E-02 8.621883E-01 9.571028E-02 5.137200E-02 1.076734E-03 6.332733E-01 2.185017E-01 6.537610E-05 3.599402E-07 1.878117E-01 5.642508E-01 1.559715E-01 2.610224E-01 9.144625E-03 9.594522E-03 1.608097E-05 1.675724E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-01 2.809498E+03 -2.383458E+06 2.868823E+03 -2.767498E-03 8.171507E-01 7.392539E-02 3.724674E-02 9.667610E-04 6.493755E-01 2.383757E-01 1.089929E-04 7.454043E-07 2.828493E-01 5.001733E-01 1.344992E-01 3.504687E-01 6.695350E-03 8.134863E-03 2.855633E-05 3.186407E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.500000E-01 2.824087E+03 -2.316975E+06 2.823906E+03 2.150188E-02 7.896223E-01 6.134440E-02 2.908721E-02 8.543525E-04 6.577800E-01 2.507955E-01 1.372540E-04 1.072900E-06 3.573896E-01 4.511677E-01 1.187630E-01 4.175397E-01 5.246744E-03 7.246483E-03 3.629638E-05 4.124168E-08 2.988119E-03 3.210715E-02 1.895149E-02 0.000000E+00 7.706758E-01 1.782487E-01 1.677785E-05 0.000000E+00
2.000000E-01 2.831807E+03 -2.250492E+06 2.824344E+03 -3.104024E-02 6.429969E-01 5.428350E-02 2.548455E-02 8.736678E-04 6.517441E-01 2.674347E-01 1.777397E-04 1.509773E-06 4.225825E-01 4.056000E-01 1.105755E-01 4.716750E-01 4.685780E-03 7.412012E-03 5.173417E-05 6.274727E-08 1.344206E-01 2.684240E-02 1.722666E-02 0.000000E+00 7.616033E-01 1.943050E-01 2.255108E-05 0.000000E+00
2.500000E-01 2.836309E+03 -2.184010E+06 2.821905E+03 -7.774093E-02 5.026839E-01 4.946900E-02 2.307955E-02 8.916828E-04 6.430235E-01 2.833211E-01 2.129643E-04 1.919728E-06 4.828626E-01 3.674541E-01 1.040785E-01 5.165415E-01 4.242109E-03 7.616880E-03 6.675310E-05 8.494804E-08 2.644535E-01 2.310823E-02 1.571437E-02 0.000000E+00 7.557244E-01 2.054247E-01 2.829448E-05 0.000000E+00
3.000000E-01 2.839109E+03 -2.117527E+06 2.817918E+03 2.300865E-01 3.668301E-01 4.614385E-02 2.143356E-02 9.112598E-04 6.320511E-01 2.992147E-01 2.430352E-04 2.290781E-06 5.401573E-01 3.346880E-01 9.899586E-02 5.545058E-01 3.872659E-03 7.856660E-03 8.084270E-05 1.067366E-07 3.930126E-01 2.027670E-02 1.456789E-02 0.000000E+00 7.488266E-01 2.162950E-01 3.370643E-05 0.000000E+00
3.500000E-01 2.840932E+03 -2.051044E+06 2.813681E+03 -1.193283E-01 2.343516E-01 4.381443E-02 2.024713E-02 9.317359E-04 6.202837E-01 3.144510E-01 2.691534E-04 2.632147E-06 5.957421E-01 3.065498E-01 9.478892E-02 5.868961E-01 3.566393E-03 8.104625E-03 9.401846E-05 1.278978E-07 5.199063E-01 1.804416E-02 1.374882E-02 0.000000E+00 7.397923E-01 2.283760E-01 3.869565E-05 0.000000E+00
4.000000E-01 2.842166E+03 -1.984562E+06 2.808098E+03 1.428376E-01 1.056888E-01 4.251747E-02 1.955607E-02 9.594974E-04 6.045559E-01 3.321184E-01 2.896127E-04 2.913071E-06 6.494607E-01 2.805607E-01 9.211553E-02 6.155125E-01 3.276612E-03 8.428874E-03 1.056465E-04 1.470301E-07 6.448506E-01 1.627190E-02 1.304405E-02 0.000000E+00 7.317304E-01 2.389101E-01 4.349802E-05 0.000000E+00
4.500000E-01 2.843028E+03 -1.918079E+06 2.790605E+03 1.025358E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 7.017440E-01 2.576661E-01 8.980843E-02 6.410368E-01 2.899674E-03 8.480901E-03 1.078930E-04 1.498887E-07 7.482560E-01 1.482539E-02 1.244016E-02 0.000000E+00 7.241695E-01 2.485169E-01 4.802286E-05 0.000000E+00
5.000000E-01 2.843647E+03 -1.851596E+06 2.717027E+03 8.595580E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 7.535590E-01 2.445036E-01 8.313694E-02 6.632416E-01 2.157966E-03 6.885029E-03 7.475085E-05 9.330682E-08 7.464410E-01 1.368031E-02 1.169498E-02 0.000000E+00 7.226738E-01 2.518982E-01 5.258835E-05 0.000000E+00
5.500000E-01 2.844103E+03 -1.785113E+06 2.653844E+03 1.513578E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 8.049537E-01 2.319329E-01 7.770741E-02 6.829318E-01 1.650640E-03 5.723764E-03 5.347190E-05 6.051400E-08 7.450463E-01 1.270541E-02 1.101314E-02 0.000000E+00 7.219151E-01 2.543093E-01 5.698746E-05 0.000000E+00
6.000000E-01 2.844448E+03 -1.718631E+06 2.599239E+03 -1.705264E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 8.564984E-01 2.209547E-01 7.273605E-02 7.001514E-01 1.298703E-03 4.819807E-03 3.935801E-05 4.072861E-08 7.435016E-01 1.186354E-02 1.042593E-02 0.000000E+00 7.208602E-01 2.567891E-01 6.117004E-05 0.000000E+00
6.500000E-01 2.844713E+03 -1.652148E+06 2.551456E+03 -1.329035E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 9.080020E-01 2.110588E-01 6.830638E-02 7.154432E-01 1.046127E-03 4.115759E-03 2.970647E-05 2.832232E-08 7.419980E-01 1.113109E-02 9.908551E-03 0.000000E+00 7.198043E-01 2.590907E-01 6.521631E-05 0.000000E+00
7.000000E-01 2.844923E+03 -1.585665E+06 2.509376E+03 9.081505E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 9.595548E-01 2.022366E-01 6.426141E-02 7.290636E-01 8.608808E-04 3.554565E-03 2.293982E-05 2.029026E-08 7.404452E-01 1.048620E-02 9.453364E-03 0.000000E+00 7.185968E-01 2.613944E-01 6.911202E-05 0.000000E+00
7.500000E-01 2.845092E+03 -1.519183E+06 2.472177E+03 -5.507695E-04 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.010693E+00 1.936343E-01 6.090888E-02 7.415963E-01 7.196421E-04 3.122745E-03 1.811821E-05 1.496518E-08 7.393065E-01 9.908936E-03 9.012908E-03 0.000000E+00 7.180416E-01 2.629637E-01 7.283749E-05 0.000000E+00
8.000000E-01 2.845231E+03 -1.452700E+06 2.438971E+03 1.942140E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.061776E+00 1.857587E-01 5.787454E-02 7.529704E-01 6.109576E-04 2.770853E-03 1.457617E-05 1.130564E-08 7.382240E-01 9.392169E-03 8.612960E-03 0.000000E+00 7.175025E-01 2.644159E-01 7.642334E-05 0.000000E+00
8.500000E-01 2.845349E+03 -1.386217E+06 2.409094E+03 -1.056623E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.112809E+00 1.785405E-01 5.510930E-02 7.633330E-01 5.256592E-04 2.479609E-03 1.191489E-05 8.720031E-09 7.371907E-01 8.928605E-03 8.251337E-03 0.000000E+00 7.169578E-01 2.657823E-01 7.991285E-05 0.000000E+00
9.000000E-01 2.845449E+03 -1.319735E+06 2.382086E+03 -3.609164E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.163784E+00 1.718829E-01 5.258821E-02 7.728249E-01 4.576143E-04 2.236488E-03 9.881866E-06 6.853949E-09 7.362157E-01 8.509888E-03 7.921374E-03 0.000000E+00 7.164324E-01 2.670529E-01 8.330969E-05 0.000000E+00
9.500000E-01 2.845538E+03 -1.253252E+06 2.357571E+03 -1.256034E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.214743E+00 1.657617E-01 5.025736E-02 7.815393E-01 4.026667E-04 2.030636E-03 8.304512E-06 5.480463E-09 7.352567E-01 8.129102E-03 7.619934E-03 0.000000E+00 7.158667E-01 2.682976E-01 8.659948E-05 0.000000E+00
1.000000E+00 2.845617E+03 -1.186769E+06 2.335207E+03 -8.446764E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.265597E+00 1.600213E-01 4.814935E-02 7.896080E-01 3.574822E-04 1.856788E-03 7.062360E-06 4.450311E-09 7.344026E-01 7.781906E-03 7.340128E-03 0.000000E+00 7.154066E-01 2.693814E-01 8.982593E-05 0.000000E+00
