xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
0.500000E+00 0.240239E+04 0.236981E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.500000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.550000E+00 0.238103E+04 0.246574E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.550000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.600000E+00 0.236099E+04 0.256168E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.600000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.650000E+00 0.234218E+04 0.265762E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.650000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.700000E+00 0.232446E+04 0.275355E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.700000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.750000E+00 0.230777E+04 0.284949E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.750000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.800000E+00 0.229199E+04 0.294543E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.800000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.850000E+00 0.227708E+04 0.304136E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.850000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.900000E+00 0.226294E+04 0.313730E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.900000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.950000E+00 0.224953E+04 0.323324E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.950000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
0.100000E+01 0.223679E+04 0.332917E+07 0.290000E+04 0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.100000E+01 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.000000E+00 0.0  0.0  0.0  0.0  0.0  0.0  0.0 
