xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
0.000000E+00 2.647230E+03 -2.516423E+06 2.900000E+03 0.000000E+00 1.000000E+00 1.554782E-01 8.619945E-02 4.279106E-12 5.851698E-01 1.731525E-01 5.200696E-13 7.431112E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
5.000000E-02 2.776490E+03 -2.449940E+06 2.766092E+03 -1.943965E-02 9.363145E-01 1.820079E-01 8.040361E-02 5.319307E-02 5.077076E-01 1.764270E-01 2.600939E-04 7.111182E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.136855E-01 5.154003E-02 2.745054E-02 0.000000E+00 7.583227E-01 1.626826E-01 4.150190E-06 0.000000E+00
1.000000E-01 2.809498E+03 -2.383458E+06 2.784227E+03 1.003264E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 7.619433E-01 2.358627E-01 8.369993E-02 1.310030E-01 3.823163E-01 1.668269E-01 2.904011E-04 7.198422E-07 3.380567E-01 3.912668E-02 2.433042E-02 0.000000E+00 7.435943E-01 1.929395E-01 9.119042E-06 0.000000E+00
1.500000E-01 2.824087E+03 -2.316975E+06 2.795739E+03 2.216555E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 7.034328E-01 2.743308E-01 8.107275E-02 2.129695E-01 2.811903E-01 1.501195E-01 3.163310E-04 7.888019E-07 4.465672E-01 3.147010E-02 2.143713E-02 0.000000E+00 7.365172E-01 2.105606E-01 1.488913E-05 0.000000E+00
2.000000E-01 2.831807E+03 -2.250492E+06 2.802991E+03 1.761797E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 6.831094E-01 2.971118E-01 7.766806E-02 2.924791E-01 2.013921E-01 1.310065E-01 3.415781E-04 8.688374E-07 5.168906E-01 2.636517E-02 1.913490E-02 0.000000E+00 7.318483E-01 2.226308E-01 2.079050E-05 0.000000E+00
2.500000E-01 2.836309E+03 -2.184010E+06 2.807611E+03 3.571326E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 6.778023E-01 3.084044E-01 7.515666E-02 3.685205E-01 1.375171E-01 1.100462E-01 3.542670E-04 9.057500E-07 5.721977E-01 2.273131E-02 1.733718E-02 0.000000E+00 7.278267E-01 2.320782E-01 2.653089E-05 0.000000E+00
3.000000E-01 2.839109E+03 -2.117527E+06 2.810638E+03 9.162284E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 6.793255E-01 3.107127E-01 7.423063E-02 4.412937E-01 8.634316E-02 8.707243E-02 3.464429E-04 8.669956E-07 6.206745E-01 2.001508E-02 1.591304E-02 0.000000E+00 7.239979E-01 2.400419E-01 3.200801E-05 0.000000E+00
3.500000E-01 2.840932E+03 -2.051044E+06 2.812677E+03 -6.547612E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 6.841488E-01 3.048678E-01 7.544032E-02 5.112838E-01 4.653834E-02 6.155798E-02 3.110179E-04 7.312148E-07 6.658512E-01 1.790745E-02 1.476091E-02 0.000000E+00 7.202608E-01 2.470336E-01 3.720069E-05 0.000000E+00
4.000000E-01 2.842166E+03 -1.984562E+06 2.814084E+03 -1.223704E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 6.904874E-01 2.907221E-01 7.932729E-02 5.790516E-01 1.787783E-02 3.278485E-02 2.359108E-04 4.793156E-07 7.095126E-01 1.622330E-02 1.380958E-02 0.000000E+00 7.166032E-01 2.533218E-01 4.211982E-05 0.000000E+00
4.500000E-01 2.843028E+03 -1.918079E+06 2.806063E+03 -5.529637E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 7.083963E-01 2.707411E-01 8.291558E-02 6.350898E-01 3.186325E-03 7.951037E-03 1.160015E-04 1.651331E-07 7.416037E-01 1.463509E-02 1.275909E-02 0.000000E+00 7.138796E-01 2.586805E-01 4.564538E-05 0.000000E+00
