xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
5.000000E-01 2.843647E+03 -1.851596E+06 2.757461E+03 1.517220E-04 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 7.607267E-01 2.707050E-01 6.360798E-02 6.571397E-01 2.732745E-03 5.718431E-03 9.610570E-05 1.299820E-07 7.392733E-01 1.968547E-02 1.756326E-02 0.000000E+00 6.890146E-01 2.737110E-01 2.558863E-05 0.000000E+00
5.500000E-01 2.844103E+03 -1.785113E+06 2.722155E+03 -1.836905E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 8.134158E-01 2.566068E-01 5.970241E-02 6.760470E-01 2.339446E-03 5.220308E-03 8.391918E-05 1.089559E-07 7.365834E-01 1.846173E-02 1.642724E-02 0.000000E+00 6.889347E-01 2.761529E-01 2.345250E-05 0.000000E+00
6.000000E-01 2.844448E+03 -1.718631E+06 2.689295E+03 -2.438390E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 8.657509E-01 2.439251E-01 5.626144E-02 6.929372E-01 2.020625E-03 4.782326E-03 7.323157E-05 9.132040E-08 7.342490E-01 1.738049E-02 1.543406E-02 0.000000E+00 6.888436E-01 2.783203E-01 2.148453E-05 0.000000E+00
6.500000E-01 2.844713E+03 -1.652148E+06 2.661108E+03 -1.441312E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 9.178543E-01 2.324606E-01 5.319391E-02 7.080793E-01 1.775828E-03 4.425302E-03 6.504680E-05 7.834199E-08 7.321457E-01 1.640471E-02 1.456485E-02 0.000000E+00 6.887626E-01 2.802478E-01 1.996283E-05 0.000000E+00
7.000000E-01 2.844923E+03 -1.585665E+06 2.631456E+03 -7.393701E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 9.696316E-01 2.220063E-01 5.047930E-02 7.218384E-01 1.551066E-03 4.068378E-03 5.650126E-05 6.533137E-08 7.303674E-01 1.553259E-02 1.378098E-02 0.000000E+00 6.886968E-01 2.819714E-01 1.822377E-05 0.000000E+00
7.500000E-01 2.845092E+03 -1.519183E+06 2.603659E+03 4.263882E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.021210E+00 2.124464E-01 4.804287E-02 7.343454E-01 1.364035E-03 3.752056E-03 4.918927E-05 5.465810E-08 7.287889E-01 1.474298E-02 1.307545E-02 0.000000E+00 6.886479E-01 2.835170E-01 1.666637E-05 0.000000E+00
8.000000E-01 2.845231E+03 -1.452700E+06 2.577584E+03 5.442002E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.072619E+00 2.036674E-01 4.584459E-02 7.457666E-01 1.207311E-03 3.471116E-03 4.294902E-05 4.591128E-08 7.273794E-01 1.402371E-02 1.243617E-02 0.000000E+00 6.886191E-01 2.849057E-01 1.527752E-05 0.000000E+00
8.500000E-01 2.845349E+03 -1.386217E+06 2.553103E+03 -3.922237E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.123885E+00 1.955747E-01 4.385160E-02 7.562399E-01 1.075133E-03 3.221022E-03 3.762743E-05 3.873954E-08 7.261153E-01 1.336505E-02 1.185351E-02 0.000000E+00 6.886119E-01 2.861555E-01 1.404187E-05 0.000000E+00
9.000000E-01 2.845449E+03 -1.319735E+06 2.530086E+03 -3.119118E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.175025E+00 1.880888E-01 4.203679E-02 7.658806E-01 9.628502E-04 2.997748E-03 3.308430E-05 3.284495E-08 7.249748E-01 1.275916E-02 1.131968E-02 0.000000E+00 6.886266E-01 2.872816E-01 1.294279E-05 0.000000E+00
9.500000E-01 2.845538E+03 -1.253252E+06 2.508425E+03 2.651199E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.226056E+00 1.811426E-01 4.037750E-02 7.747859E-01 8.668507E-04 2.797914E-03 2.920021E-05 2.798673E-08 7.239428E-01 1.219958E-02 1.082836E-02 0.000000E+00 6.886631E-01 2.882970E-01 1.196517E-05 0.000000E+00
1.000000E+00 2.845617E+03 -1.186769E+06 2.488024E+03 -2.426942E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.276991E+00 1.746785E-01 3.885464E-02 7.830380E-01 7.843012E-04 2.618662E-03 2.587416E-05 2.397092E-08 7.230093E-01 1.168093E-02 1.037432E-02 0.000000E+00 6.887210E-01 2.892126E-01 1.109550E-05 0.000000E+00
