xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
0.000000E+00 2.647230E+03 -2.516423E+06 2.900000E+03 0.000000E+00 1.000000E+00 1.554782E-01 8.619945E-02 4.279106E-12 5.851698E-01 1.731525E-01 5.200696E-13 7.431112E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
5.000000E-02 2.776490E+03 -2.449940E+06 2.818640E+03 -1.048957E-02 1.000000E+00 1.569658E-01 8.562921E-02 3.102702E-12 5.834822E-01 1.739227E-01 4.086259E-13 4.954072E-13 5.000000E-02 1.737958E-10 7.766285E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.497662E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-01 2.809498E+03 -2.383458E+06 2.748978E+03 -8.411650E-03 1.000000E+00 1.582008E-01 8.515588E-02 3.248318E-12 5.820812E-01 1.745621E-01 4.086258E-13 4.954071E-13 1.000000E-01 1.701830E-10 7.576141E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.447496E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.500000E-01 2.824087E+03 -2.316975E+06 2.688629E+03 -3.647624E-02 1.000000E+00 1.592386E-01 8.475810E-02 4.901254E-12 5.809038E-01 1.750994E-01 5.200691E-13 7.431105E-13 1.500000E-01 1.668998E-10 7.403830E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.402033E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.000000E-01 2.831807E+03 -2.250492E+06 2.642465E+03 -5.280972E-05 9.777731E-01 1.616196E-01 8.577013E-02 5.133162E-12 5.762302E-01 1.763801E-01 5.214956E-13 7.451488E-13 2.000000E-01 1.642853E-10 7.266941E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.365913E-10 1.572691E-12 2.222688E-02 7.448442E-02 3.257894E-02 0.000000E+00 7.638304E-01 1.291062E-01 3.593176E-13 0.000000E+00
2.500000E-01 2.836309E+03 -2.184010E+06 2.621134E+03 -1.783948E-06 8.860694E-01 1.694574E-01 9.162997E-02 5.580822E-12 5.584625E-01 1.804502E-01 5.279731E-13 7.544042E-13 2.500000E-01 1.630457E-10 7.202132E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.348811E-10 1.572691E-12 1.139306E-01 7.508078E-02 3.310845E-02 0.000000E+00 7.607504E-01 1.310604E-01 3.603263E-13 0.000000E+00
3.000000E-01 2.839109E+03 -2.117527E+06 2.599512E+03 -3.396195E-03 8.042314E-01 1.779528E-01 9.786832E-02 4.295050E-12 5.396199E-01 1.845590E-01 4.201819E-13 5.094174E-13 3.000000E-01 1.617679E-10 7.135397E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.331200E-10 1.572691E-12 1.957686E-01 7.552476E-02 3.351947E-02 0.000000E+00 7.582547E-01 1.327010E-01 3.611516E-13 0.000000E+00
3.500000E-01 2.840932E+03 -2.051044E+06 2.578096E+03 2.090656E-05 7.321002E-01 1.870410E-01 1.044511E-01 4.721614E-12 5.197862E-01 1.887218E-01 4.257676E-13 5.161893E-13 3.500000E-01 1.604806E-10 7.068240E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.313475E-10 1.572691E-12 2.678998E-01 7.579405E-02 3.380420E-02 0.000000E+00 7.563944E-01 1.340073E-01 3.617811E-13 0.000000E+00
4.000000E-01 2.842166E+03 -1.984562E+06 2.556920E+03 3.619818E-06 6.676653E-01 1.968783E-01 1.115151E-01 5.192847E-12 4.985458E-01 1.930609E-01 4.317204E-13 5.234063E-13 4.000000E-01 1.591858E-10 7.000775E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.295665E-10 1.572691E-12 3.323347E-01 7.588121E-02 3.396851E-02 0.000000E+00 7.551416E-01 1.350087E-01 3.622280E-13 0.000000E+00
4.500000E-01 2.843028E+03 -1.918079E+06 2.536291E+03 8.224463E-05 6.096722E-01 2.075931E-01 1.191867E-01 7.841567E-12 4.755454E-01 1.976748E-01 5.576480E-13 7.968058E-13 4.500000E-01 1.579031E-10 6.934020E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.278040E-10 1.572691E-12 3.903278E-01 7.578382E-02 3.402028E-02 0.000000E+00 7.544617E-01 1.357342E-01 3.625069E-13 0.000000E+00
